name,artist,playlist_name,track_url,playlist_url,release_date,added_at,created_at,like
Bi,Young Miko,New Music Friday,https://open.spotify.com/track/1eOenz5uZlndPxGPC4cQxV,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
Late Night Feels,Sam Feldt,New Music Friday,https://open.spotify.com/track/3QvCW0O7zuvG3oPtzxmHOm,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-21,2022-07-22T04:00:00Z,2022/07/23,False
Moped,Peach Tree Rascals,New Music Friday,https://open.spotify.com/track/78qpxyEBuaJucHP2SURndk,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
Not The Way,St. Panther,New Music Friday,https://open.spotify.com/track/05mRjWxSDdjQzaXYQg8BQQ,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-20,2022-07-22T04:00:00Z,2022/07/23,False
Favors,Renny Conti,New Music Friday,https://open.spotify.com/track/1BBZlU3fsvpVRiwLO16Aoe,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-19,2022-07-22T04:00:00Z,2022/07/23,False
Come First,Vedo,New Music Friday,https://open.spotify.com/track/0j6q1acgHc1gNkTiepU5LV,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
Light Breeze,Kalan.FrFr,New Music Friday,https://open.spotify.com/track/3NWOO9SW0Irf9aUUC3om4i,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
Red (with Destroy Lonely),Slump6s,New Music Friday,https://open.spotify.com/track/12hDqOKRx8i5pkgqkeQX2l,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
Ocean Drive (feat. Chris Brown),Sean Kingston,New Music Friday,https://open.spotify.com/track/67epLDPaekqbQcxV0tNMVZ,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
kill all my feelings,Will Linley,New Music Friday,https://open.spotify.com/track/0dlCaafsMEfprlXtoogDgm,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-20,2022-07-22T04:00:00Z,2022/07/23,False
I Don't Cry When I'm High,TAELA,New Music Friday,https://open.spotify.com/track/3HIgZczBhbuSBLEkolSNk2,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
Bing Bong Love Song,FIG,New Music Friday,https://open.spotify.com/track/2QaYMOWsraUKljpfSOVJAf,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-21,2022-07-22T04:00:00Z,2022/07/23,False
FAR AWAY,Gyakie,New Music Friday,https://open.spotify.com/track/0TTzrBufRSH2B0xGzpvVbT,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
BE MY GIRL,YK Osiris,New Music Friday,https://open.spotify.com/track/5gjBw5k3DKHkylViPcVs1b,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
Pogo Stick,GMK,New Music Friday,https://open.spotify.com/track/1qJQmFwpaW4RQEjw55nUjE,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-21,2022-07-22T04:00:00Z,2022/07/23,False
Some Of Us Are Brave,Danielle Ponder,New Music Friday,https://open.spotify.com/track/076Ang4pgcByLvOEzNpW94,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
tendencies.,Nicolle Galyon,New Music Friday,https://open.spotify.com/track/6AIAtvZ7dBr06SmhrPRTSQ,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-22,2022-07-22T04:00:00Z,2022/07/23,False
Mental Math,Julien Baker,New Music Friday,https://open.spotify.com/track/0XGZAOVm4d9e1UHykZATeK,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-21,2022-07-22T04:00:00Z,2022/07/23,False
